Airline,Departure_Airport,Arrival_Airport,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Route,route_avg_passengers,route_avg_purchase_lead,route_avg_length_of_stay,route_prop_extra_baggage,route_prop_preferred_seat,route_prop_in_flight_meals,route_booking_conversion_rate,Departure_Month,Departure_DayOfWeek,Departure_Hour,Is_Weekend,Route_Freq
1,0,6,112,2,1347,402.09,49,1,2,3,0,0,3,1,7.6,0.0,66,0,0,2,6,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,1,12,0,0.0155
3,1,2,148,0,1268,398.7,42,1,0,0,1,2,1,0,6.4,10.0,65,0,0,0,10,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,2,20,0,0.0162
1,2,0,200,2,1153,385.4,74,0,2,2,0,2,3,3,7.4,13.0,78,0,0,0,16,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,1,22,0,0.0141
1,7,6,139,1,1471,416.68,70,1,2,3,3,2,1,0,9.2,16.0,4,0,0,0,62,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,2,21,0,0.0157
4,5,2,295,2,1503,377.27,18,0,2,0,1,0,1,1,9.8,3.0,95,0,1,2,42,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,4,13,0,0.0142
3,7,1,201,2,1339,48.18,59,1,0,1,1,1,1,3,6.1,3.0,19,0,0,1,57,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,3,21,0,0.015
3,0,1,193,1,714,365.65,36,0,2,1,1,0,2,0,7.0,6.0,103,0,0,1,1,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,5,8,1,0.0156
0,2,2,224,2,1425,308.01,26,0,1,1,1,2,1,0,7.6,7.0,72,1,0,1,18,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,0,3,0,0.0171
0,1,0,196,2,1093,342.73,78,0,2,1,1,2,1,0,8.6,21.0,89,0,0,1,8,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,6,8,1,0.0162
3,4,3,169,2,1019,229.72,75,0,2,0,3,3,3,1,10.0,56.0,73,0,0,2,35,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,4,21,0,0.0191
1,2,4,243,2,1137,461.4,62,1,2,3,1,0,1,2,9.4,0.0,12,0,0,1,20,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,3,15,0,0.0153
2,4,7,201,0,687,341.98,69,1,2,3,1,4,0,1,5.4,3.0,26,0,0,2,39,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,6,3,1,0.0155
1,7,6,165,2,1753,264.75,61,1,2,1,1,0,2,2,8.1,17.0,93,0,0,1,62,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,3,18,0,0.0157
2,6,2,176,2,1362,315.96,77,0,2,0,1,1,2,2,9.3,1.0,48,0,0,2,50,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,6,16,1,0.0155
0,6,5,103,2,1399,330.13,45,0,1,2,1,1,1,1,6.3,5.0,92,0,1,1,53,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,2,21,0,0.0166
4,4,0,138,2,1069,259.57,53,0,0,0,0,0,1,2,8.4,2.0,37,0,0,2,32,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,6,3,1,0.0133
1,3,0,54,0,1170,341.08,54,1,1,0,3,2,3,0,7.5,7.0,70,0,0,1,24,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,6,19,1,0.0158
4,2,7,218,2,1185,413.15,30,1,2,3,2,3,0,1,8.2,11.0,102,0,1,0,23,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,2,12,0,0.0127
0,7,6,194,2,889,329.65,46,1,2,0,1,0,1,2,9.1,3.0,0,0,0,1,62,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,1,18,0,0.0157
4,1,4,163,2,1637,297.56,30,0,1,1,1,1,0,2,5.4,11.0,110,0,1,1,12,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,2,21,0,0.0167
4,0,7,256,2,890,287.5,55,1,1,3,3,2,1,2,3.6,31.0,36,0,0,1,7,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,2,11,0,0.016
4,2,6,163,2,1432,335.79,64,1,1,3,1,0,1,2,5.3,18.0,29,0,0,0,22,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,6,12,1,0.016
0,3,2,104,2,1253,336.21,36,0,1,3,1,1,3,2,6.6,6.0,107,1,1,1,26,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,0,17,0,0.0148
0,5,2,211,2,1190,483.39,41,0,1,0,1,1,2,1,6.6,0.0,114,0,1,2,42,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,5,2,1,0.0142
3,2,4,325,2,1280,406.57,66,1,1,2,1,0,1,3,9.3,21.0,30,0,0,2,20,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,3,14,0,0.0153
3,0,1,146,2,1339,384.61,60,1,2,3,1,1,3,1,9.9,7.0,111,0,0,1,1,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,3,18,0,0.0156
2,5,2,82,2,1198,637.18,38,1,2,2,1,0,2,0,7.1,9.0,44,0,0,2,42,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,1,15,0,0.0142
1,0,6,189,2,1129,362.71,57,0,2,0,0,0,0,2,3.0,7.0,15,0,1,2,6,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,2,19,0,0.0155
2,2,3,86,1,839,243.8,31,0,2,1,1,0,1,1,8.7,1.0,37,0,0,1,19,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,0,18,0,0.0155
4,0,7,182,0,1537,463.53,76,1,2,0,3,1,1,1,6.8,15.0,107,0,0,2,7,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,0,11,0,0.016
2,3,1,142,2,1521,388.25,36,0,1,0,0,2,0,0,6.9,7.0,0,0,0,1,25,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,1,17,0,0.0172
3,4,3,174,0,1392,261.53,50,1,1,0,3,1,3,2,5.6,2.0,6,1,0,0,35,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,4,22,0,0.0191
3,3,5,310,2,1586,425.49,73,0,1,1,1,1,1,1,7.8,14.0,0,0,0,0,29,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,6,9,1,0.0156
1,7,2,108,2,1400,472.05,30,0,1,1,1,1,0,1,7.9,15.0,81,0,1,1,58,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,2,15,0,0.0158
0,6,7,266,1,1471,329.23,37,1,1,0,1,2,1,1,6.9,3.0,38,0,0,0,55,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,1,7,0,0.0155
1,1,1,273,2,1189,533.07,20,1,2,2,1,1,1,3,8.3,9.0,85,0,0,0,9,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,4,3,0,0.015
0,7,6,149,2,1094,236.06,75,1,2,0,2,0,1,3,5.8,6.0,33,0,1,2,62,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,4,23,0,0.0157
0,6,2,230,2,1783,383.32,61,1,1,3,3,3,1,3,6.9,1.0,50,0,0,0,50,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,0,9,0,0.0155
2,2,2,171,2,973,344.1,28,0,2,1,1,0,1,1,7.3,7.0,96,0,0,0,18,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,1,13,0,0.0171
4,2,3,176,2,891,491.75,64,0,1,1,2,2,3,1,4.1,15.0,83,0,0,1,19,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,6,17,1,0.0155
2,4,5,185,2,1380,425.38,67,0,2,2,0,0,0,0,6.9,12.0,98,0,0,2,37,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,6,10,1,0.0162
1,2,3,213,2,1770,196.43,52,0,2,0,1,2,1,3,6.3,16.0,87,0,0,0,19,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,4,6,0,0.0155
3,3,3,65,1,1413,340.56,22,1,2,1,1,3,1,3,8.7,27.0,59,0,0,0,27,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,3,15,0,0.0155
1,4,7,117,2,1052,475.57,47,0,2,2,3,3,2,3,6.9,12.0,68,0,0,0,39,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,1,5,0,0.0155
1,6,7,180,2,1063,175.75,74,1,0,1,1,2,1,1,7.7,5.0,58,0,0,0,55,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,4,12,0,0.0155
3,3,4,155,2,1248,305.79,71,0,2,2,1,0,3,3,8.3,11.0,43,0,1,0,28,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,3,18,0,0.0161
1,2,1,149,1,838,263.75,38,1,2,1,1,0,3,3,6.9,15.0,72,0,0,0,17,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,4,22,0,0.0153
4,4,4,181,2,1341,167.99,31,0,2,3,1,3,2,3,5.1,17.0,51,0,0,2,36,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,4,4,0,0.0156
1,1,7,115,2,1240,322.0,32,0,1,0,0,3,1,2,8.6,2.0,33,0,0,0,15,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,6,14,1,0.0169
1,2,3,271,1,1115,430.73,23,0,1,3,0,0,3,2,7.0,16.0,107,0,0,1,19,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,2,9,0,0.0155
3,7,4,163,2,1460,446.48,43,1,1,2,1,1,1,2,3.1,11.0,35,0,0,2,60,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,0,10,0,0.0172
4,1,7,218,2,1036,322.13,45,1,2,0,0,2,3,1,7.4,12.0,109,0,0,2,15,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,4,8,0,0.0169
0,0,1,149,2,775,90.9,54,0,0,1,1,0,1,3,7.8,7.0,83,0,0,0,1,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,5,7,1,0.0156
3,7,6,349,2,1229,456.48,41,0,2,3,3,1,1,2,5.4,11.0,60,0,0,1,62,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,1,16,0,0.0157
1,6,7,142,2,1623,367.12,48,1,0,0,1,0,0,2,8.2,7.0,10,0,0,0,55,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,3,8,0,0.0155
3,2,0,115,2,1475,286.54,70,0,1,3,1,2,3,2,4.6,13.0,100,0,0,2,16,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,5,16,1,0.0141
2,5,5,148,2,863,390.91,33,0,2,1,1,3,2,3,9.3,12.0,80,0,0,1,45,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,1,7,0,0.0161
0,7,6,135,2,1723,382.11,19,0,2,3,1,1,1,2,4.4,3.0,60,0,0,0,62,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,1,18,0,0.0157
2,5,4,284,0,1214,322.94,22,0,2,3,0,0,3,1,6.5,20.0,110,0,0,0,44,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,5,13,1,0.0165
0,5,2,147,2,816,340.44,75,0,2,2,1,0,3,0,8.2,36.0,62,0,0,1,42,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,2,3,0,0.0142
2,4,1,219,2,1682,251.75,63,1,1,1,0,2,1,2,9.0,0.0,58,0,0,2,33,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,6,11,1,0.0162
0,4,3,207,2,1078,443.24,66,0,0,3,1,1,3,2,6.8,22.0,39,0,1,0,35,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,5,22,1,0.0191
3,1,5,207,2,1319,322.33,48,1,2,2,1,1,1,0,7.1,1.0,105,0,0,0,13,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,3,9,0,0.014
4,5,7,234,1,1702,463.85,68,1,1,0,1,1,3,2,9.2,1.0,60,0,0,2,47,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,0,2,0,0.0171
1,0,3,226,2,1626,290.59,65,1,0,1,1,1,1,2,5.6,12.0,4,0,0,0,3,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,5,2,1,0.0149
4,2,3,119,2,1339,323.38,59,0,0,1,1,3,2,3,8.0,0.0,71,0,0,2,19,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,1,1,0,0.0155
0,3,7,53,2,1135,282.86,51,0,2,2,0,1,1,3,4.1,7.0,37,0,1,1,31,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,5,20,1,0.016
2,3,4,329,2,1248,132.3,59,1,1,2,1,1,2,3,7.5,12.0,9,0,0,2,28,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,6,12,1,0.0161
0,4,4,196,2,1146,308.19,34,1,2,0,3,2,3,2,7.5,10.0,39,1,0,1,36,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,3,12,0,0.0156
4,7,2,141,2,1289,331.77,72,0,2,3,3,2,3,2,6.1,4.0,1,0,0,1,58,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,3,14,0,0.0158
2,2,4,255,1,1064,335.11,60,0,2,0,1,2,0,2,8.5,11.0,6,0,0,1,20,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,3,11,0,0.0153
0,0,7,138,2,1058,376.03,78,0,1,0,0,0,1,0,6.7,1.0,64,0,0,2,7,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,5,7,1,0.016
0,5,3,207,1,1031,449.76,69,1,1,2,1,2,1,0,5.7,5.0,77,0,0,1,43,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,3,5,0,0.0136
1,5,5,150,2,737,274.73,69,0,1,1,1,0,1,1,10.0,12.0,118,0,0,2,45,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,4,20,0,0.0161
1,2,2,244,2,1214,448.96,18,1,2,1,2,1,1,1,8.9,13.0,19,0,0,0,18,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,1,15,0,0.0171
3,7,5,108,2,1611,297.08,75,1,2,1,1,2,1,0,7.0,8.0,72,0,1,2,61,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,6,5,1,0.0155
4,2,5,267,2,1216,411.41,22,0,0,1,1,3,1,0,8.0,1.0,105,0,1,2,21,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,0,3,0,0.0173
3,3,6,177,1,1201,398.24,27,1,2,1,1,1,0,2,4.6,13.0,62,0,1,0,30,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,1,13,0,0.015
1,6,3,232,2,1107,365.71,73,1,2,3,0,0,3,0,6.9,18.0,29,0,0,2,51,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,5,11,1,0.0172
3,5,1,143,2,923,487.02,50,0,2,1,1,3,3,2,8.1,7.0,107,0,0,2,41,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,5,18,1,0.0152
3,2,2,71,2,1329,274.89,61,1,2,0,1,0,1,3,6.2,3.0,24,0,0,0,18,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,6,14,1,0.0171
3,2,2,172,2,422,367.49,51,0,1,0,2,1,1,2,6.8,8.0,113,0,0,2,18,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,4,19,0,0.0171
0,5,3,173,2,681,202.51,19,0,1,1,1,2,1,3,6.0,3.0,31,0,0,1,43,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,0,14,0,0.0136
3,2,3,132,2,1053,337.2,53,1,1,0,1,0,1,1,7.8,22.0,7,0,0,2,19,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,5,15,1,0.0155
3,5,1,193,2,1549,202.2,60,1,1,3,3,2,3,2,7.7,14.0,107,0,0,1,41,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,6,10,1,0.0152
4,7,2,136,1,1257,289.88,69,1,1,2,1,0,1,2,6.7,31.0,117,0,0,1,58,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,3,11,0,0.0158
1,0,7,197,2,1375,315.1,48,0,1,0,1,3,1,0,4.8,8.0,25,0,0,1,7,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,4,20,0,0.016
3,3,2,125,2,1381,474.9,58,0,2,2,0,2,1,2,6.7,33.0,115,1,1,1,26,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,0,21,0,0.0148
4,3,6,151,2,1081,459.45,74,0,2,3,1,2,1,1,5.7,27.0,31,1,1,0,30,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,3,8,0,0.015
4,0,3,61,2,1343,311.5,36,0,2,1,1,1,1,2,7.7,7.0,57,0,0,0,3,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,0,12,0,0.0149
3,4,6,219,2,1125,491.16,77,0,2,2,1,0,1,1,7.1,29.0,84,0,0,2,38,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,5,17,1,0.0155
4,2,4,128,2,1280,481.22,49,0,2,2,0,0,1,0,7.4,1.0,78,0,0,0,20,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,4,18,0,0.0153
1,3,2,184,2,1411,408.67,40,0,0,1,0,2,3,1,6.1,4.0,78,0,0,2,26,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,6,10,1,0.0148
3,3,7,270,2,1449,262.55,49,0,1,0,0,2,3,0,8.6,18.0,116,0,1,2,31,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,4,16,0,0.016
2,0,5,128,0,1250,468.9,62,0,0,2,1,1,1,3,8.4,2.0,61,0,0,0,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,3,3,0,0.0169
3,0,7,186,0,1053,206.67,33,1,2,2,0,0,1,0,9.6,7.0,41,0,1,1,7,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,3,10,0,0.016
1,5,3,142,2,720,331.49,47,1,0,0,1,2,3,2,8.7,1.0,81,0,0,0,43,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,6,14,1,0.0136
1,5,6,70,2,679,578.19,68,1,2,1,1,0,1,2,5.2,2.0,108,0,0,0,46,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,0,19,0,0.016
0,2,2,130,2,1514,499.48,28,0,2,0,1,0,2,0,8.0,9.0,62,0,0,1,18,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,1,11,0,0.0171
1,3,5,198,2,1435,426.45,20,0,1,2,1,0,1,0,8.3,12.0,88,0,0,0,29,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,1,19,0,0.0156
4,1,2,221,2,1124,251.32,62,0,1,3,1,2,0,0,8.4,8.0,106,0,0,1,10,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,5,9,1,0.0162
3,2,6,120,2,1342,426.19,39,0,1,3,0,2,1,3,5.5,2.0,94,0,0,0,22,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,4,11,0,0.016
3,2,2,289,1,893,412.86,40,1,2,0,1,2,3,3,9.1,2.0,8,0,0,0,18,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,1,17,0,0.0171
0,4,2,280,2,993,381.34,56,1,2,3,0,0,1,0,9.5,1.0,95,0,0,0,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,5,0,1,0.0173
2,3,0,172,1,1224,388.65,73,0,2,0,3,1,1,0,7.1,16.0,49,0,0,2,24,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,0,17,0,0.0158
0,2,2,99,2,1695,426.67,27,0,2,2,3,0,0,3,8.3,8.0,71,0,0,2,18,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,5,18,1,0.0171
3,6,6,137,2,1511,118.26,42,1,1,2,1,1,1,3,5.6,8.0,67,0,1,1,54,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,3,4,0,0.0139
1,3,7,255,2,1059,368.66,79,1,1,3,1,1,3,2,8.4,1.0,114,0,0,0,31,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,6,12,1,0.016
4,2,7,143,2,1374,288.93,72,1,0,0,1,2,1,0,8.0,13.0,73,0,0,0,23,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,1,23,0,0.0127
2,7,3,210,2,1035,264.19,25,0,1,1,1,1,0,0,6.1,15.0,67,0,0,1,59,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,3,8,0,0.015
1,1,0,70,2,1368,178.9,60,1,2,0,2,0,1,3,5.4,4.0,85,1,0,0,8,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,1,8,0,0.0162
3,1,4,139,2,1351,247.91,35,0,1,3,0,1,1,0,8.6,31.0,79,0,0,2,12,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,4,6,0,0.0167
2,4,7,182,1,942,393.79,46,0,1,2,3,3,1,2,7.6,8.0,32,0,0,1,39,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,6,4,1,0.0155
1,5,2,232,2,515,381.65,18,0,2,1,1,1,1,3,6.9,1.0,74,1,0,1,42,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,5,17,1,0.0142
